"id 	ordered_at 	delivered_at 	delivered_to"
"4065 	2015-11-22 15:10:18 	2015-11-22 15:25:18 	186"
"4066 	2015-11-19 10:36:08 	2015-11-19 10:55:49 	202"
"4067 	2015-11-04 06:42:45 	2015-11-04 06:49:11 	691"
"4068 	2015-11-06 06:26:44 	2015-11-06 06:53:17 	264"
"4069 	2015-08-20 06:26:41 	2015-08-20 06:53:59 	480"
"4070 	2015-10-26 09:31:00 	2015-10-26 09:54:50 	808"
"4071 	2015-10-23 21:56:58 	2015-10-23 22:08:07 	9"
"4072 	2015-09-12 22:31:04 	2015-09-12 22:45:44 	992"
"4073 	2015-10-28 15:09:50 	2015-10-28 15:17:48 	2"
"4074 	2015-10-31 06:53:27 	2015-10-31 07:09:17 	23"
"4075 	2015-11-20 00:18:50 	2015-11-20 00:38:21 	332"
"4076 	2015-11-23 06:33:34 	2015-11-23 06:57:44 	414"
"4077 	2015-10-27 06:00:46 	2015-10-27 06:29:41 	134"
"4078 	2015-09-16 03:44:03 	2015-09-16 03:48:49 	814"
"4079 	2015-11-04 13:17:51 	2015-11-04 13:35:06 	143"
"4080 	2015-11-18 11:50:30 	2015-11-18 11:57:03 	275"
"4081 	2015-10-17 17:42:31 	2015-10-17 17:58:27 	504"
"4082 	2015-10-20 11:29:06 	2015-10-20 11:37:31 	722"
"4083 	2015-09-19 17:01:45 	2015-09-19 17:11:08 	397"
"4084 	2015-11-19 04:53:32 	2015-11-19 05:23:01 	837"
"4085 	2015-10-20 02:33:55 	2015-10-20 02:59:46 	229"
"4086 	2015-11-28 08:43:36 	2015-11-28 08:49:52 	437"
"4087 	2015-11-03 07:36:00 	2015-11-03 08:02:29 	51"
"4088 	2015-08-31 18:04:51 	2015-08-31 18:17:38 	402"
"4089 	2015-09-27 10:51:23 	2015-09-27 11:19:45 	864"
"4090 	2015-11-06 12:28:34 	2015-11-06 12:32:17 	905"
"4091 	2015-11-25 22:59:49 	2015-11-25 23:26:19 	373"
"4092 	2015-11-21 08:03:41 	2015-11-21 08:05:20 	486"
"4093 	2015-10-20 06:07:37 	2015-10-20 06:27:07 	204"
"4094 	2015-09-27 15:08:37 	2015-09-27 15:27:39 	533"
"4095 	2015-12-01 15:08:07 	2015-12-01 15:18:29 	535"
"4096 	2015-09-21 04:10:35 	2015-09-21 04:38:58 	773"
"4097 	2015-10-24 20:42:27 	2015-10-24 21:00:18 	873"
"4098 	2015-11-24 07:37:04 	2015-11-24 07:59:04 	695"
"4099 	2015-11-18 00:54:54 	2015-11-18 01:08:19 	498"
"4100 	2015-11-18 03:59:27 	2015-11-18 04:07:29 	8"
"4101 	2015-11-12 11:40:31 	2015-11-12 11:59:21 	730"
"4102 	2015-11-17 01:39:10 	2015-11-17 01:52:37 	298"
"4103 	2015-11-23 03:25:56 	2015-11-23 03:55:45 	843"
"4104 	2015-10-20 09:42:23 	2015-10-20 10:08:42 	254"
"4105 	2015-09-25 18:45:24 	2015-09-25 18:56:42 	163"
"4106 	2015-11-26 06:44:47 	2015-11-26 07:09:00 	114"
"4107 	2015-11-13 07:31:41 	2015-11-13 07:43:20 	344"
"4108 	2015-11-25 05:00:35 	2015-11-25 05:28:08 	387"
"4109 	2015-11-30 11:42:27 	2015-11-30 11:58:02 	200"
"4110 	2015-11-27 09:06:44 	2015-11-27 09:28:15 	334"
"4111 	2015-10-21 04:40:48 	2015-10-21 04:50:10 	125"
"4112 	2015-10-08 04:36:02 	2015-10-08 04:59:47 	303"
"4113 	2015-10-14 00:34:21 	2015-10-14 00:34:30 	270"
"4114 	2015-11-28 08:20:40 	2015-11-28 08:32:48 	788"
"4115 	2015-10-28 23:55:11 	2015-10-29 00:24:57 	773"
"4116 	2015-10-15 11:02:58 	2015-10-15 11:21:15 	977"
"4117 	2015-11-08 00:49:29 	2015-11-08 01:15:27 	703"
"4118 	2015-10-16 05:18:24 	2015-10-16 05:32:16 	913"
"4119 	2015-09-22 04:50:24 	2015-09-22 04:56:14 	826"
"4120 	2015-10-19 03:25:00 	2015-10-19 03:36:14 	568"
"4121 	2015-11-16 08:55:36 	2015-11-16 09:13:14 	282"
"4122 	2015-10-13 14:10:13 	2015-10-13 14:15:25 	175"
"4123 	2015-10-02 21:57:49 	2015-10-02 22:00:05 	576"
"4124 	2015-10-06 02:42:31 	2015-10-06 03:01:56 	652"
"4125 	2015-10-14 04:28:25 	2015-10-14 04:35:32 	706"
"4126 	2015-10-27 21:23:16 	2015-10-27 21:43:37 	949"
"4127 	2015-10-18 03:53:17 	2015-10-18 04:19:20 	273"
"4128 	2015-12-01 00:10:23 	2015-12-01 00:11:05 	9"
"4129 	2015-11-28 06:21:52 	2015-11-28 06:31:46 	2"
"4130 	2015-10-12 00:09:35 	2015-10-12 00:19:21 	248"
"4131 	2015-11-29 21:59:49 	2015-11-29 22:29:46 	953"
"4132 	2015-09-22 13:52:56 	2015-09-22 13:55:06 	276"
"4133 	2015-10-26 21:34:50 	2015-10-26 21:46:39 	397"
"4134 	2015-10-24 04:58:20 	2015-10-24 05:14:41 	124"
"4135 	2015-10-04 23:53:16 	2015-10-04 23:59:46 	90"
"4136 	2015-09-23 21:45:57 	2015-09-23 22:08:06 	905"
"4137 	2015-10-26 18:12:51 	2015-10-26 18:40:03 	62"
"4138 	2015-10-20 08:04:26 	2015-10-20 08:06:32 	300"
"4139 	2015-11-28 16:23:08 	2015-11-28 16:30:39 	1"
"4140 	2015-09-17 03:22:36 	2015-09-17 03:25:03 	331"
"4141 	2015-11-30 21:20:08 	2015-11-30 21:27:20 	80"
"4142 	2015-11-23 22:15:14 	2015-11-23 22:37:44 	164"
"4143 	2015-10-03 12:06:28 	2015-10-03 12:26:35 	566"
"4144 	2015-10-19 23:57:11 	2015-10-20 00:19:22 	759"
"4145 	2015-10-14 03:36:27 	2015-10-14 03:47:39 	965"
"4146 	2015-10-21 15:57:38 	2015-10-21 16:22:38 	405"
"4147 	2015-10-30 13:05:03 	2015-10-30 13:34:38 	371"
"4148 	2015-10-31 11:34:12 	2015-10-31 11:47:21 	352"
"4149 	2015-11-07 08:41:16 	2015-11-07 09:05:51 	6"
"4150 	2015-11-23 17:55:33 	2015-11-23 18:22:22 	40"
"4151 	2015-09-30 12:17:04 	2015-09-30 12:18:28 	277"
"4152 	2015-11-30 03:09:51 	2015-11-30 03:15:40 	558"
"4153 	2015-10-05 14:20:51 	2015-10-05 14:30:38 	62"
"4154 	2015-11-28 03:18:12 	2015-11-28 03:41:28 	763"
"4155 	2015-09-04 10:52:14 	2015-09-04 11:03:30 	542"
"4156 	2015-09-19 12:43:27 	2015-09-19 12:58:31 	919"
"4157 	2015-10-19 16:24:42 	2015-10-19 16:37:36 	31"
"4158 	2015-11-08 23:44:06 	2015-11-09 00:12:01 	271"
"4159 	2015-09-02 15:59:15 	2015-09-02 16:08:50 	19"
"4160 	2015-11-19 07:12:12 	2015-11-19 07:26:51 	598"
"4161 	2015-10-23 22:33:04 	2015-10-23 22:45:03 	60"
"4162 	2015-10-18 19:54:17 	2015-10-18 20:16:06 	7"
"4163 	2015-11-22 16:23:15 	2015-11-22 16:39:58 	379"
"4164 	2015-09-15 01:20:58 	2015-09-15 01:43:06 	852"
"4165 	2015-10-25 01:55:37 	2015-10-25 02:07:02 	6"
"4166 	2015-11-07 23:44:08 	2015-11-07 23:52:11 	116"
"4167 	2015-09-10 23:34:35 	2015-09-11 00:01:17 	759"
"4168 	2015-11-25 05:53:34 	2015-11-25 06:09:17 	759"
"4169 	2015-11-15 18:44:04 	2015-11-15 19:12:52 	913"
"4170 	2015-11-02 10:04:43 	2015-11-02 10:32:45 	589"
"4171 	2015-11-28 22:56:29 	2015-11-28 23:01:26 	280"
"4172 	2015-11-23 07:54:49 	2015-11-23 08:23:44 	282"
"4173 	2015-11-29 16:23:16 	2015-11-29 16:51:22 	618"
"4174 	2015-11-24 23:52:21 	2015-11-25 00:10:36 	920"
"4175 	2015-10-28 06:08:52 	2015-10-28 06:35:22 	727"
"4176 	2015-09-16 07:46:10 	2015-09-16 07:48:54 	72"
"4177 	2015-11-06 05:37:32 	2015-11-06 05:52:13 	808"
"4178 	2015-09-21 03:53:00 	2015-09-21 04:02:39 	957"
"4179 	2015-11-17 08:08:55 	2015-11-17 08:25:27 	680"
"4180 	2015-11-23 04:22:13 	2015-11-23 04:36:12 	867"
"4181 	2015-10-25 01:58:22 	2015-10-25 02:07:59 	675"
"4182 	2015-11-01 14:04:02 	2015-11-01 14:28:31 	112"
"4183 	2015-09-30 18:16:45 	2015-09-30 18:31:11 	410"
"4184 	2015-10-16 03:38:31 	2015-10-16 04:07:16 	324"
"4185 	2015-09-23 17:06:27 	2015-09-23 17:16:27 	785"
"4186 	2015-10-19 10:49:36 	2015-10-19 11:18:40 	343"
"4187 	2015-08-22 08:37:46 	2015-08-22 08:39:31 	5"
"4188 	2015-10-17 15:01:34 	2015-10-17 15:13:37 	845"
"4189 	2015-11-29 09:05:15 	2015-11-29 09:24:38 	351"
"4190 	2015-10-06 03:18:36 	2015-10-06 03:36:43 	402"
"4191 	2015-09-03 02:58:46 	2015-09-03 03:06:52 	419"
"4192 	2015-09-14 23:31:09 	2015-09-14 23:44:31 	933"
"4193 	2015-11-25 12:41:59 	2015-11-25 12:44:02 	378"
"4194 	2015-10-20 20:53:21 	2015-10-20 21:16:29 	33"
"4195 	2015-09-20 09:28:17 	2015-09-20 09:34:24 	426"
"4196 	2015-11-11 19:34:32 	2015-11-11 19:38:02 	207"
"4197 	2015-11-13 05:10:18 	2015-11-13 05:12:02 	418"
"4198 	2015-11-13 09:58:04 	2015-11-13 10:24:39 	591"
"4199 	2015-11-16 00:17:29 	2015-11-16 00:27:21 	59"
"4200 	2015-10-15 07:48:05 	2015-10-15 07:49:46 	157"
"4201 	2015-11-05 13:18:22 	2015-11-05 13:20:07 	80"
"4202 	2015-09-28 08:10:40 	2015-09-28 08:36:20 	968"
"4203 	2015-10-21 08:45:13 	2015-10-21 08:46:34 	755"
"4204 	2015-10-18 10:16:00 	2015-10-18 10:40:48 	552"
"4205 	2015-10-08 14:54:11 	2015-10-08 15:15:03 	930"
"4206 	2015-10-28 10:20:26 	2015-10-28 10:32:58 	896"
"4207 	2015-11-15 13:41:38 	2015-11-15 14:11:26 	456"
"4208 	2015-11-14 05:35:53 	2015-11-14 06:04:30 	950"
"4209 	2015-11-16 07:30:48 	2015-11-16 07:45:32 	152"
"4210 	2015-09-11 17:17:37 	2015-09-11 17:42:40 	567"
"4211 	2015-11-12 06:39:32 	2015-11-12 06:52:32 	398"
"4212 	2015-11-10 18:23:17 	2015-11-10 18:34:41 	130"
"4213 	2015-10-15 12:32:42 	2015-10-15 12:57:14 	491"
"4214 	2015-08-19 20:03:32 	2015-08-19 20:13:17 	0"
"4215 	2015-11-19 21:36:17 	2015-11-19 21:40:21 	262"
"4216 	2015-11-28 15:02:49 	2015-11-28 15:23:30 	974"
"4217 	2015-10-07 14:56:28 	2015-10-07 15:19:31 	933"
"4218 	2015-09-27 06:40:52 	2015-09-27 06:52:59 	555"
"4219 	2015-10-23 14:29:09 	2015-10-23 14:53:45 	266"
"4220 	2015-11-24 12:13:32 	2015-11-24 12:32:53 	630"
"4221 	2015-11-05 07:57:40 	2015-11-05 08:17:05 	706"
"4222 	2015-10-18 17:15:46 	2015-10-18 17:27:04 	159"
"4223 	2015-11-04 10:12:26 	2015-11-04 10:23:05 	105"
"4224 	2015-11-01 10:56:20 	2015-11-01 11:13:36 	683"
"4225 	2015-11-30 06:55:05 	2015-11-30 07:20:53 	633"
"4226 	2015-09-02 07:17:25 	2015-09-02 07:25:17 	4"
"4227 	2015-10-01 15:50:20 	2015-10-01 16:00:43 	249"
"4228 	2015-11-16 03:15:38 	2015-11-16 03:37:25 	22"
"4229 	2015-09-14 02:48:02 	2015-09-14 03:09:39 	665"
"4230 	2015-11-27 19:44:07 	2015-11-27 20:10:11 	982"
"4231 	2015-11-24 09:46:52 	2015-11-24 10:07:54 	596"
"4232 	2015-12-01 15:58:41 	2015-12-01 16:09:50 	4"
"4233 	2015-10-24 21:42:03 	2015-10-24 22:02:49 	584"
"4234 	2015-11-30 13:37:58 	2015-11-30 13:50:37 	239"
"4235 	2015-11-20 08:00:02 	2015-11-20 08:22:58 	534"
"4236 	2015-10-09 20:48:32 	2015-10-09 20:57:56 	961"
"4237 	2015-11-25 14:19:41 	2015-11-25 14:45:01 	543"
"4238 	2015-11-01 03:55:29 	2015-11-01 04:24:27 	706"
"4239 	2015-10-12 13:45:05 	2015-10-12 14:01:19 	623"
"4240 	2015-11-13 19:15:19 	2015-11-13 19:36:35 	484"
"4241 	2015-11-12 07:11:14 	2015-11-12 07:40:56 	623"
"4242 	2015-11-09 00:18:47 	2015-11-09 00:23:44 	902"
"4243 	2015-11-02 03:10:09 	2015-11-02 03:36:11 	634"
"4244 	2015-11-11 20:13:12 	2015-11-11 20:41:06 	658"
"4245 	2015-11-23 05:44:38 	2015-11-23 06:13:05 	561"
"4246 	2015-11-30 13:41:35 	2015-11-30 13:46:57 	723"
"4247 	2015-09-19 16:58:04 	2015-09-19 17:00:51 	209"
"4248 	2015-10-06 09:39:25 	2015-10-06 09:47:30 	528"
"4249 	2015-10-17 23:09:11 	2015-10-17 23:17:57 	164"
"4250 	2015-11-24 22:18:42 	2015-11-24 22:45:30 	810"
"4251 	2015-10-13 23:58:37 	2015-10-14 00:03:36 	154"
"4252 	2015-10-03 03:51:27 	2015-10-03 04:13:09 	785"
"4253 	2015-10-19 02:23:09 	2015-10-19 02:25:20 	103"
"4254 	2015-11-19 08:36:04 	2015-11-19 09:01:13 	938"
"4255 	2015-11-13 14:18:41 	2015-11-13 14:47:11 	256"
"4256 	2015-11-25 22:36:11 	2015-11-25 23:04:16 	534"
"4257 	2015-09-26 02:55:55 	2015-09-26 03:24:42 	279"
"4258 	2015-11-26 15:42:21 	2015-11-26 15:57:40 	920"
"4259 	2015-11-24 01:09:11 	2015-11-24 01:27:14 	95"
"4260 	2015-10-02 12:17:09 	2015-10-02 12:27:23 	476"
"4261 	2015-09-01 03:33:47 	2015-09-01 03:59:53 	609"
"4262 	2015-08-25 10:55:11 	2015-08-25 11:05:30 	644"
"4263 	2015-10-25 19:06:13 	2015-10-25 19:31:30 	694"
"4264 	2015-11-23 14:51:08 	2015-11-23 15:05:03 	690"
"4265 	2015-09-28 17:52:50 	2015-09-28 17:59:34 	38"
"4266 	2015-08-27 14:35:06 	2015-08-27 14:38:24 	386"
"4267 	2015-10-27 10:51:36 	2015-10-27 11:11:03 	721"
"4268 	2015-11-25 13:12:22 	2015-11-25 13:17:26 	30"
"4269 	2015-10-16 10:33:21 	2015-10-16 10:55:41 	174"
"4270 	2015-11-21 20:24:04 	2015-11-21 20:48:01 	377"
"4271 	2015-11-29 18:17:49 	2015-11-29 18:38:58 	352"
"4272 	2015-09-20 05:53:46 	2015-09-20 05:54:31 	460"
"4273 	2015-11-18 02:38:35 	2015-11-18 03:05:45 	504"
"4274 	2015-10-19 21:30:28 	2015-10-19 21:39:06 	352"
"4275 	2015-10-03 20:07:56 	2015-10-03 20:12:34 	164"
"4276 	2015-11-20 10:01:15 	2015-11-20 10:25:58 	745"
"4277 	2015-11-09 21:56:21 	2015-11-09 22:26:19 	0"
"4278 	2015-10-23 21:01:13 	2015-10-23 21:12:51 	851"
"4279 	2015-11-13 19:06:33 	2015-11-13 19:28:03 	884"
"4280 	2015-09-04 20:36:39 	2015-09-04 20:45:46 	793"
"4281 	2015-11-25 21:20:40 	2015-11-25 21:41:01 	286"
"4282 	2015-09-13 08:39:40 	2015-09-13 08:50:02 	345"
"4283 	2015-11-21 17:26:25 	2015-11-21 17:36:54 	45"
"4284 	2015-10-14 11:09:25 	2015-10-14 11:31:34 	140"
"4285 	2015-10-23 18:34:56 	2015-10-23 18:37:10 	174"
"4286 	2015-11-05 22:05:15 	2015-11-05 22:30:49 	587"
"4287 	2015-08-31 02:08:57 	2015-08-31 02:16:54 	463"
"4288 	2015-11-27 19:35:53 	2015-11-27 20:00:07 	5"
"4289 	2015-09-17 10:40:03 	2015-09-17 10:51:53 	542"
"4290 	2015-11-03 15:22:56 	2015-11-03 15:27:56 	312"
"4291 	2015-09-19 10:11:11 	2015-09-19 10:14:59 	261"
"4292 	2015-11-29 00:28:00 	2015-11-29 00:55:09 	168"
"4293 	2015-08-16 16:09:48 	2015-08-16 16:25:16 	982"
"4294 	2015-10-02 15:10:43 	2015-10-02 15:14:53 	643"
"4295 	2015-11-25 11:39:25 	2015-11-25 11:49:13 	258"
"4296 	2015-10-10 13:39:14 	2015-10-10 14:04:45 	594"
"4297 	2015-08-26 17:24:43 	2015-08-26 17:43:47 	702"
"4298 	2015-11-23 16:18:08 	2015-11-23 16:37:54 	246"
"4299 	2015-11-24 07:33:09 	2015-11-24 08:01:02 	576"
"4300 	2015-11-18 13:42:35 	2015-11-18 13:48:56 	203"
"4301 	2015-10-25 20:03:08 	2015-10-25 20:10:11 	796"
"4302 	2015-10-11 11:58:51 	2015-10-11 12:22:34 	14"
"4303 	2015-10-07 08:40:32 	2015-10-07 09:02:22 	371"
"4304 	2015-11-19 15:00:50 	2015-11-19 15:21:27 	383"
"4305 	2015-09-10 00:45:44 	2015-09-10 00:56:08 	486"
"4306 	2015-11-23 08:03:14 	2015-11-23 08:31:16 	752"
"4307 	2015-10-13 09:35:23 	2015-10-13 09:50:19 	964"
"4308 	2015-10-05 19:50:45 	2015-10-05 20:09:06 	745"
"4309 	2015-09-26 05:15:29 	2015-09-26 05:33:49 	260"
"4310 	2015-11-28 21:49:27 	2015-11-28 22:12:25 	213"
"4311 	2015-10-04 00:52:44 	2015-10-04 00:58:33 	843"
"4312 	2015-09-19 12:05:38 	2015-09-19 12:19:23 	400"
"4313 	2015-11-25 09:54:36 	2015-11-25 09:59:15 	1"
"4314 	2015-11-25 20:09:02 	2015-11-25 20:23:06 	985"
"4315 	2015-11-19 09:13:23 	2015-11-19 09:35:59 	868"
"4316 	2015-10-03 17:06:05 	2015-10-03 17:11:59 	301"
"4317 	2015-08-19 20:26:36 	2015-08-19 20:47:31 	94"
"4318 	2015-11-19 21:02:29 	2015-11-19 21:08:45 	668"
"4319 	2015-11-22 06:10:47 	2015-11-22 06:30:19 	988"
"4320 	2015-09-18 13:53:29 	2015-09-18 13:54:11 	704"
"4321 	2015-11-03 11:32:42 	2015-11-03 11:47:04 	741"
"4322 	2015-10-06 10:14:32 	2015-10-06 10:19:26 	727"
"4323 	2015-08-27 14:23:23 	2015-08-27 14:48:19 	441"
"4324 	2015-11-02 02:49:04 	2015-11-02 03:14:33 	712"
"4325 	2015-10-22 06:37:25 	2015-10-22 07:06:36 	983"
"4326 	2015-11-29 07:57:25 	2015-11-29 08:26:06 	9"
"4327 	2015-11-16 20:21:24 	2015-11-16 20:37:27 	759"
"4328 	2015-09-22 15:31:37 	2015-09-22 15:54:46 	369"
"4329 	2015-11-22 12:38:31 	2015-11-22 12:40:57 	715"
"4330 	2015-11-25 17:11:31 	2015-11-25 17:14:43 	266"
"4331 	2015-10-10 19:35:26 	2015-10-10 19:43:40 	581"
"4332 	2015-09-07 13:00:31 	2015-09-07 13:11:10 	415"
"4333 	2015-10-15 19:21:40 	2015-10-15 19:36:30 	176"
"4334 	2015-10-15 05:25:40 	2015-10-15 05:36:13 	766"
"4335 	2015-11-27 01:42:08 	2015-11-27 02:00:34 	8"
"4336 	2015-10-27 08:47:34 	2015-10-27 09:05:32 	861"
"4337 	2015-10-04 20:00:29 	2015-10-04 20:29:44 	374"
"4338 	2015-10-07 12:03:40 	2015-10-07 12:29:55 	157"
"4339 	2015-11-23 14:22:33 	2015-11-23 14:30:27 	696"
"4340 	2015-10-20 02:55:18 	2015-10-20 03:12:01 	327"
"4341 	2015-12-01 22:21:51 	2015-12-01 22:28:34 	918"
"4342 	2015-11-11 01:44:50 	2015-11-11 01:59:33 	293"
"4343 	2015-11-17 10:12:15 	2015-11-17 10:38:06 	545"
"4344 	2015-08-22 15:31:57 	2015-08-22 15:47:31 	30"
"4345 	2015-11-05 11:14:03 	2015-11-05 11:32:54 	835"
"4346 	2015-11-13 05:46:10 	2015-11-13 05:48:35 	378"
"4347 	2015-10-23 15:52:52 	2015-10-23 16:19:07 	133"
"4348 	2015-12-01 17:30:41 	2015-12-01 17:54:39 	975"
"4349 	2015-11-12 21:01:01 	2015-11-12 21:06:43 	904"
"4350 	2015-09-15 04:08:53 	2015-09-15 04:18:44 	442"
"4351 	2015-11-29 19:53:06 	2015-11-29 19:57:28 	808"
"4352 	2015-11-09 21:10:48 	2015-11-09 21:38:02 	259"
"4353 	2015-11-10 12:09:33 	2015-11-10 12:30:08 	590"
"4354 	2015-11-02 21:19:29 	2015-11-02 21:46:08 	165"
"4355 	2015-10-31 08:18:45 	2015-10-31 08:35:22 	378"
"4356 	2015-11-26 00:41:38 	2015-11-26 00:43:17 	831"
"4357 	2015-11-02 19:46:48 	2015-11-02 19:48:48 	174"
"4358 	2015-09-25 14:58:29 	2015-09-25 15:23:28 	591"
"4359 	2015-11-22 22:05:01 	2015-11-22 22:22:42 	851"
"4360 	2015-09-10 04:58:40 	2015-09-10 05:11:58 	304"
"4361 	2015-10-26 12:50:56 	2015-10-26 13:19:55 	905"
"4362 	2015-10-03 01:23:16 	2015-10-03 01:46:09 	20"
"4363 	2015-10-07 21:33:30 	2015-10-07 21:55:44 	346"
"4364 	2015-11-24 07:17:42 	2015-11-24 07:34:24 	536"
"4365 	2015-11-11 10:48:21 	2015-11-11 10:54:30 	834"
"4366 	2015-09-30 16:14:38 	2015-09-30 16:27:56 	131"
"4367 	2015-09-28 21:18:04 	2015-09-28 21:41:42 	0"
"4368 	2015-11-21 18:04:41 	2015-11-21 18:23:54 	190"
"4369 	2015-10-31 03:18:19 	2015-10-31 03:22:53 	637"
"4370 	2015-11-13 11:30:10 	2015-11-13 11:52:01 	25"
"4371 	2015-10-27 17:04:37 	2015-10-27 17:33:41 	605"
"4372 	2015-11-09 18:01:53 	2015-11-09 18:30:18 	923"
"4373 	2015-11-12 09:38:29 	2015-11-12 09:45:54 	964"
"4374 	2015-09-02 17:34:25 	2015-09-02 18:01:24 	731"
"4375 	2015-11-16 02:24:05 	2015-11-16 02:38:10 	381"
"4376 	2015-10-08 10:07:43 	2015-10-08 10:13:45 	102"
"4377 	2015-10-22 03:14:17 	2015-10-22 03:35:52 	712"
"4378 	2015-09-03 06:42:06 	2015-09-03 07:06:15 	998"
"4379 	2015-10-20 12:37:31 	2015-10-20 12:43:07 	13"
"4380 	2015-09-30 11:31:42 	2015-09-30 12:01:22 	860"
"4381 	2015-11-29 05:24:22 	2015-11-29 05:27:30 	984"
"4382 	2015-10-11 07:40:28 	2015-10-11 07:49:49 	976"
"4383 	2015-11-05 22:15:20 	2015-11-05 22:31:23 	21"
"4384 	2015-11-07 21:04:05 	2015-11-07 21:28:58 	8"
"4385 	2015-10-10 17:28:20 	2015-10-10 17:33:15 	948"
"4386 	2015-11-24 04:16:42 	2015-11-24 04:23:15 	226"
"4387 	2015-11-28 18:36:29 	2015-11-28 18:58:35 	282"
"4388 	2015-10-01 21:12:24 	2015-10-01 21:22:56 	2"
"4389 	2015-11-10 04:23:15 	2015-11-10 04:46:56 	835"
"4390 	2015-11-20 10:07:21 	2015-11-20 10:25:19 	447"
"4391 	2015-11-17 06:30:23 	2015-11-17 06:48:16 	688"
"4392 	2015-11-09 16:13:36 	2015-11-09 16:15:46 	282"
"4393 	2015-10-22 17:53:20 	2015-10-22 18:00:18 	72"
"4394 	2015-09-29 19:33:19 	2015-09-29 19:40:58 	584"
"4395 	2015-08-22 12:02:29 	2015-08-22 12:25:46 	563"
"4396 	2015-08-31 11:12:11 	2015-08-31 11:38:11 	735"
"4397 	2015-09-20 17:08:07 	2015-09-20 17:21:26 	578"
"4398 	2015-11-10 21:57:03 	2015-11-10 22:26:30 	660"
"4399 	2015-09-15 02:40:56 	2015-09-15 02:46:55 	411"
"4400 	2015-11-23 20:57:19 	2015-11-23 21:22:07 	248"
"4401 	2015-10-03 01:36:04 	2015-10-03 01:52:14 	231"
"4402 	2015-10-30 11:58:43 	2015-10-30 12:09:52 	842"
"4403 	2015-11-26 10:33:38 	2015-11-26 11:00:53 	683"
"4404 	2015-10-02 12:51:56 	2015-10-02 13:06:28 	7"
"4405 	2015-10-02 23:22:38 	2015-10-02 23:41:31 	25"
"4406 	2015-11-25 06:44:08 	2015-11-25 06:57:44 	841"
"4407 	2015-11-01 05:15:11 	2015-11-01 05:37:02 	148"
"4408 	2015-11-30 19:22:46 	2015-11-30 19:36:33 	4"
"4409 	2015-08-21 23:27:12 	2015-08-21 23:55:41 	35"
"4410 	2015-11-15 20:34:45 	2015-11-15 20:55:18 	725"
"4411 	2015-08-19 15:34:25 	2015-08-19 16:01:58 	857"
"4412 	2015-11-19 05:34:42 	2015-11-19 05:45:48 	8"
"4413 	2015-10-06 03:37:23 	2015-10-06 03:45:59 	782"
"4414 	2015-11-16 00:56:27 	2015-11-16 01:19:46 	774"
"4415 	2015-11-14 13:58:48 	2015-11-14 14:02:09 	151"
"4416 	2015-09-17 18:30:48 	2015-09-17 18:31:38 	689"
"4417 	2015-11-23 18:47:50 	2015-11-23 19:06:48 	809"
"4418 	2015-11-21 10:05:40 	2015-11-21 10:19:30 	469"
"4419 	2015-09-29 08:52:47 	2015-09-29 09:15:06 	666"
"4420 	2015-10-24 08:56:23 	2015-10-24 09:20:02 	462"
"4421 	2015-10-21 16:46:13 	2015-10-21 16:49:03 	287"
"4422 	2015-11-02 22:25:44 	2015-11-02 22:28:28 	193"
"4423 	2015-10-14 11:39:15 	2015-10-14 11:55:27 	188"
"4424 	2015-11-17 17:22:26 	2015-11-17 17:33:40 	59"
"4425 	2015-09-16 03:21:54 	2015-09-16 03:45:57 	334"
"4426 	2015-11-04 14:26:42 	2015-11-04 14:34:02 	350"
"4427 	2015-11-17 13:40:07 	2015-11-17 13:58:59 	343"
"4428 	2015-10-07 14:02:47 	2015-10-07 14:25:38 	154"
"4429 	2015-11-30 20:34:40 	2015-11-30 20:56:45 	627"
"4430 	2015-11-03 19:42:05 	2015-11-03 19:46:01 	757"
"4431 	2015-11-28 07:31:11 	2015-11-28 07:47:34 	757"
"4432 	2015-10-24 00:29:18 	2015-10-24 00:38:49 	338"
"4433 	2015-10-22 07:09:39 	2015-10-22 07:30:23 	328"
"4434 	2015-11-06 10:22:01 	2015-11-06 10:31:05 	483"
"4435 	2015-09-06 18:29:48 	2015-09-06 18:36:01 	241"
"4436 	2015-10-31 19:20:54 	2015-10-31 19:42:08 	82"
"4437 	2015-11-23 03:04:33 	2015-11-23 03:20:12 	531"
"4438 	2015-11-03 07:52:41 	2015-11-03 08:03:40 	876"
"4439 	2015-10-11 22:03:36 	2015-10-11 22:22:09 	1"
"4440 	2015-12-01 09:47:42 	2015-12-01 10:13:47 	441"
"4441 	2015-09-26 03:49:39 	2015-09-26 04:01:03 	0"
"4442 	2015-10-27 06:09:30 	2015-10-27 06:27:34 	384"
"4443 	2015-09-12 19:31:06 	2015-09-12 19:39:43 	822"
"4444 	2015-11-15 16:01:35 	2015-11-15 16:28:45 	125"
"4445 	2015-09-19 20:21:37 	2015-09-19 20:24:44 	140"
"4446 	2015-09-01 15:19:26 	2015-09-01 15:40:16 	640"
"4447 	2015-11-03 09:02:13 	2015-11-03 09:10:32 	104"
"4448 	2015-11-08 00:07:42 	2015-11-08 00:20:44 	375"
"4449 	2015-10-23 11:14:40 	2015-10-23 11:24:28 	224"
"4450 	2015-11-15 09:55:58 	2015-11-15 10:02:19 	846"
"4451 	2015-09-24 14:51:21 	2015-09-24 15:07:27 	361"
"4452 	2015-09-30 20:35:51 	2015-09-30 20:49:54 	133"
